CELLNAME;NumSteps;InnerRadius;OuterRadius;LATITUDE;LONGITUDE;ANT_HEIGHT;ANT_AZIMUTH
4C04X086_98;5;0;120;35.78593;7.04342;30;200
4C04X087_97;5;0;120;35.71765;7.01331;30;20
4C04X087_98;5;0;120;35.71765;7.01331;30;170
4C04X088_97;5;0;120;35.86765;7.10633;30;60
4C04X088_98;5;0;120;35.86765;7.10633;30;200
4C04X088_99;5;0;120;35.86765;7.10633;30;300
4C04X089_97;5;0;120;35.790716;7.379078;30;20
4C04X089_98;5;0;120;35.790716;7.379078;30;180
4C04X089_99;5;0;120;35.790716;7.379078;30;280
4C04X090_97;5;0;120;35.89486;6.38654;30;0
4C04X090_98;5;0;120;35.89486;6.38654;30;170
4C04X090_99;5;0;120;35.89486;6.38654;30;280
4C04X092_97;5;0;120;35.81772;7.32035;30;150
4C04X092_98;5;0;120;35.81772;7.32035;30;290
4C04X093_97;5;0;120;35.92102;6.69355;30;60
4C04X093_98;5;0;120;35.92102;6.69355;30;150
4C04X093_99;5;0;120;35.92102;6.69355;30;330
4C04X094_97;5;0;120;36.04777;6.57223;30;40
4C04X094_98;5;0;120;36.04777;6.57223;30;200
4C04X094_99;5;0;120;36.04777;6.57223;30;300
4C04X095_97;5;0;120;36.0394199;6.56899;30;50
4C04X095_98;5;0;120;36.0394199;6.56899;30;165
4C04X095_99;5;0;120;36.0394199;6.56899;30;330
4C04X096_100;5;0;120;36.03552;6.55923;30;200
4C04X096_97;5;0;120;36.03552;6.55923;30;30
4C04X096_98;5;0;120;36.03552;6.55923;30;120
4C04X096_99;5;0;120;36.03552;6.55923;30;300
4C04X097_97;5;0;120;35.79735;7.40164;30;50
4C04X097_98;5;0;120;35.79735;7.40164;30;190
4C04X097_99;5;0;120;35.79735;7.40164;30;310
4C04X098_97;5;0;120;35.87275;7.13381;30;140
4C04X098_98;5;0;120;35.87275;7.13381;30;240
4C04X098_99;5;0;120;35.87275;7.13381;30;330
4C04X099_97;5;0;120;36.05451;7.19345;30;180
4C04X099_98;5;0;120;36.05451;7.19345;30;320
4C04X100_100;5;0;120;35.62419;7.66418;30;340
4C04X100_97;5;0;120;35.62419;7.66418;30;60
4C04X100_98;5;0;120;35.62419;7.66418;30;170
4C04X100_99;5;0;120;35.62419;7.66418;30;270
4C04X101_97;5;0;120;35.91905;7.37567;30;130
4C04X101_98;5;0;120;35.91905;7.37567;30;230
4C04X101_99;5;0;120;35.91905;7.37567;30;330
4C04X102_97;5;0;120;35.93478;6.73934;30;20
4C04X102_98;5;0;120;35.93478;6.73934;30;150
4C04X102_99;5;0;120;35.93478;6.73934;30;280
4C04X103_97;5;0;120;36.02023;6.57154;30;50
4C04X103_98;5;0;120;36.02023;6.57154;30;230
4C04X103_99;5;0;120;36.02023;6.57154;30;320
4C04X104_97;5;0;120;35.98276;6.87084;30;270
4C04X104_98;5;0;120;35.98276;6.87084;30;350
4C04X106_97;5;0;120;35.92043;6.7006;30;20
4C04X106_98;5;0;120;35.92043;6.7006;30;110
4C04X106_99;5;0;120;35.92043;6.7006;30;280
4C04X107_97;5;0;120;36.02632;6.57379;30;120
4C04X107_98;5;0;120;36.02632;6.57379;30;230
4C04X107_99;5;0;120;36.02632;6.57379;30;340
4C04X108_97;5;0;120;35.7998;7.39766;30;50
4C04X108_98;5;0;120;35.7998;7.39766;30;180
4C04X108_99;5;0;120;35.7998;7.39766;30;280
4C04X109_97;5;0;120;35.805498;7.38669;30;20
4C04X109_98;5;0;120;35.805498;7.38669;30;150
4C04X109_99;5;0;120;35.805498;7.38669;30;270
4C04X110_97;5;0;120;35.794143;7.371669;30;20
4C04X110_98;5;0;120;35.794143;7.371669;30;130
4C04X110_99;5;0;120;35.794143;7.371669;30;210
4C04X111_97;5;0;120;35.9264;6.70348;30;100
4C04X111_98;5;0;120;35.9264;6.70348;30;200
4C04X111_99;5;0;120;35.9264;6.70348;30;300
4C04X113_97;5;0;120;36.08163;7.26333;30;80
4C04X113_98;5;0;120;36.08163;7.26333;30;220
4C04X113_99;5;0;120;36.08163;7.26333;30;320
4C04X115_97;5;0;120;35.7815;7.38569;30;50
4C04X115_98;5;0;120;35.7815;7.38569;30;270
4C04X117_97;5;0;120;36.05175;6.56464;30;70
4C04X117_98;5;0;120;36.05175;6.56464;30;160
4C04X118_97;5;0;120;35.796;7.38235;30;100
4C04X118_98;5;0;120;35.796;7.38235;30;200
4C04X118_99;5;0;120;35.796;7.38235;30;330
4C04X119_97;5;0;120;35.8789;7.1126;30;0
4C04X119_98;5;0;120;35.8789;7.1126;30;120
4C04X119_99;5;0;120;35.8789;7.1126;30;220
4C04X120_100;5;0;120;35.8635;7.1144;30;180
4C04X120_97;5;0;120;35.8635;7.1144;30;10
4C04X120_98;5;0;120;35.8635;7.1144;30;110
4C04X120_99;5;0;120;35.8635;7.1144;30;270
4C04X121_97;5;0;120;36.07522;6.47036;30;60
4C04X121_98;5;0;120;36.07522;6.47036;30;220
4C04X121_99;5;0;120;36.07522;6.47036;30;330
4C04X122_97;5;0;120;36.04089;6.55996;30;0
4C04X122_98;5;0;120;36.04089;6.55996;30;110
4C04X122_99;5;0;120;36.04089;6.55996;30;220
4C04X123_97;5;0;120;35.8983;6.39335;30;150
4C04X123_98;5;0;120;35.8983;6.39335;30;290
4C04X124_97;5;0;120;35.89191;6.38954;30;80
4C04X124_98;5;0;120;35.89191;6.38954;30;220
4C04X124_99;5;0;120;35.89191;6.38954;30;320
4C04X125_97;5;0;120;36.06886;6.81533;30;170
4C04X125_98;5;0;120;36.06886;6.81533;30;350
4C04X126_97;5;0;120;36.00267;6.57272;30;20
4C04X126_98;5;0;120;36.00267;6.57272;30;140
4C04X126_99;5;0;120;36.00267;6.57272;30;240
4C04X127_97;5;0;120;36.0249;6.5652;30;80
4C04X127_98;5;0;120;36.0249;6.5652;30;200
4C04X127_99;5;0;120;36.0249;6.5652;30;310
4C04X129_97;5;0;120;35.92536;6.6224;30;100
4C04X129_98;5;0;120;35.92536;6.6224;30;190
4C04X129_99;5;0;120;35.92536;6.6224;30;300
4C04X134_97;5;0;120;35.91314;7.006417;30;0
4C04X134_98;5;0;120;35.91314;7.006417;30;130
4C04X134_99;5;0;120;35.91314;7.006417;30;280
4C04X141_97;5;0;120;35.656904;6.840571;30;70
4C04X141_98;5;0;120;35.656904;6.840571;30;260
4C04X142_97;5;0;120;36.0139;7.1982;30;0
4C04X142_98;5;0;120;36.0139;7.1982;30;160
4C04X142_99;5;0;120;36.0139;7.1982;30;300
4C04X143_97;5;0;120;36.114945;6.479953;30;110
4C04X143_98;5;0;120;36.114945;6.479953;30;210
4C04X143_99;5;0;120;36.114945;6.479953;30;330
4C04X146_97;5;0;120;36.111612;6.884186;30;90
4C04X146_98;5;0;120;36.111612;6.884186;30;240
4C04X146_99;5;0;120;36.111612;6.884186;30;330
4C04X147_97;5;0;120;35.839442;6.510701;30;90
4C04X147_98;5;0;120;35.839442;6.510701;30;200
4C04X147_99;5;0;120;35.839442;6.510701;30;270
4C04X148_97;5;0;120;35.88143;7.094935;30;50
4C04X148_98;5;0;120;35.88143;7.094935;30;180
4C04X148_99;5;0;120;35.88143;7.094935;30;250
4C04X149_97;5;0;120;36.0439505;6.5806392;30;0
4C04X149_98;5;0;120;36.0439505;6.5806392;30;70
4C04X149_99;5;0;120;36.0439505;6.5806392;30;200
4C04X152_97;5;0;120;35.86567;7.12923;30;80
4C04X152_98;5;0;120;35.86567;7.12923;30;220
4C04X152_99;5;0;120;35.86567;7.12923;30;330
4C04X155_97;5;0;120;35.89508;6.410647;30;0
4C04X155_98;5;0;120;35.89508;6.410647;30;120
4C04X155_99;5;0;120;35.89508;6.410647;30;240
4C04X156_97;5;0;120;35.868392;7.095446;30;30
4C04X156_98;5;0;120;35.868392;7.095446;30;150
4C04X156_99;5;0;120;35.868392;7.095446;30;300
4C04X159_97;5;0;120;35.66361;7.509;30;100
4C04X159_98;5;0;120;35.66361;7.509;30;200
4C04X159_99;5;0;120;35.66361;7.509;30;300
4C04X160_97;5;0;120;35.76314;7.644;30;30
4C04X160_98;5;0;120;35.76314;7.644;30;110
4C04X160_99;5;0;120;35.76314;7.644;30;240
4C04X161_100;5;0;120;35.970177;6.859242;30;340
4C04X161_97;5;0;120;35.970177;6.859242;30;60
4C04X161_98;5;0;120;35.970177;6.859242;30;150
4C04X161_99;5;0;120;35.970177;6.859242;30;240
4C04X175_97;5;0;120;35.924004;6.713465;30;80
4C04X175_98;5;0;120;35.924004;6.713465;30;170
4C04X175_99;5;0;120;35.924004;6.713465;30;260
4C04X176_97;5;0;120;35.880118;7.124752;30;60
4C04X176_98;5;0;120;35.880118;7.124752;30;170
4C04X176_99;5;0;120;35.880118;7.124752;30;270
4C04X177_97;5;0;120;36.02957;6.562005;30;30
4C04X177_98;5;0;120;36.02957;6.562005;30;150
4C04X177_99;5;0;120;36.02957;6.562005;30;250
4C04X178_97;5;0;120;36.051917;6.581982;30;0
4C04X178_98;5;0;120;36.051917;6.581982;30;110
4C04X178_99;5;0;120;36.051917;6.581982;30;230
4C04X179_97;5;0;120;36.03900809;6.586203141;30;0
4C04X179_98;5;0;120;36.03900809;6.586203141;30;200
4C04X179_99;5;0;120;36.03900809;6.586203141;30;280
4C04X180_97;5;0;120;35.95430584;6.525451802;30;10
4C04X180_98;5;0;120;35.95430584;6.525451802;30;200
4C04X181_97;5;0;120;35.84496392;6.464545287;30;70
4C04X181_98;5;0;120;35.84496392;6.464545287;30;220
4C04X182_97;5;0;120;35.91766;6.705609;30;20
4C04X182_98;5;0;120;35.91766;6.705609;30;130
4C04X182_99;5;0;120;35.91766;6.705609;30;250
4C04X184_97;5;0;120;35.783923;7.370867;30;90
4C04X184_98;5;0;120;35.783923;7.370867;30;190
4C04X184_99;5;0;120;35.783923;7.370867;30;320
4C04X185_97;5;0;120;35.788818;7.37054;30;90
4C04X185_98;5;0;120;35.788818;7.37054;30;230
4C04X185_99;5;0;120;35.788818;7.37054;30;310
4C04X188_97;5;0;120;35.860919;7.123918;30;70
4C04X188_98;5;0;120;35.860919;7.123918;30;240
4C04X188_99;5;0;120;35.860919;7.123918;30;340
4C04X189_97;5;0;120;36.117448;6.819828;30;90
4C04X189_98;5;0;120;36.117448;6.819828;30;170
4C04X189_99;5;0;120;36.117448;6.819828;30;260
4C07X001_97;5;0;120;34.85206;5.723211;30;100
4C07X001_98;5;0;120;34.85206;5.723211;30;205
4C07X001_99;5;0;120;34.85206;5.723211;30;330
4C07X002_97;5;0;120;34.85286;5.74041;30;4
4C07X002_98;5;0;120;34.85286;5.74041;30;127
4C07X002_99;5;0;120;34.85286;5.74041;30;208
4C07X003_97;5;0;120;34.78743;5.72976;30;45
4C07X003_98;5;0;120;34.78743;5.72976;30;185
4C07X003_99;5;0;120;34.78743;5.72976;30;320
4C07X004_97;5;0;120;34.7356;5.38629;30;43
4C07X004_98;5;0;120;34.7356;5.38629;30;196
4C07X004_99;5;0;120;34.7356;5.38629;30;320
4C07X005_97;5;0;120;34.8329;5.70034;30;10
4C07X005_98;5;0;120;34.8329;5.70034;30;100
4C07X005_99;5;0;120;34.8329;5.70034;30;250
4C07X006_97;5;0;120;34.60078;5.10387;30;50
4C07X006_98;5;0;120;34.60078;5.10387;30;170
4C07X006_99;5;0;120;34.60078;5.10387;30;290
4C07X007_97;5;0;120;34.42341;5.06011;30;0
4C07X007_98;5;0;120;34.42341;5.06011;30;100
4C07X007_99;5;0;120;34.42341;5.06011;30;280
4C07X008_97;5;0;120;34.39616;4.99711;30;30
4C07X008_98;5;0;120;34.39616;4.99711;30;150
4C07X008_99;5;0;120;34.39616;4.99711;30;260
4C07X009_97;5;0;120;34.75158;5.90351;30;65
4C07X009_98;5;0;120;34.75158;5.90351;30;210
4C07X009_99;5;0;120;34.75158;5.90351;30;314
4C07X013_100;5;0;120;34.70753;5.28475;30;10
4C07X013_97;5;0;120;34.70753;5.28475;30;10
4C07X013_98;5;0;120;34.70753;5.28475;30;110
4C07X013_99;5;0;120;34.70753;5.28475;30;190
4C07X014_97;5;0;120;34.635417;5.400722;30;50
4C07X014_98;5;0;120;34.635417;5.400722;30;180
4C07X014_99;5;0;120;34.635417;5.400722;30;280
4C07X015_97;5;0;120;34.84475;5.72674;30;160
4C07X015_98;5;0;120;34.84475;5.72674;30;263
4C07X015_99;5;0;120;34.84475;5.72674;30;325
4C07X016_97;5;0;120;34.85825;5.718;30;60
4C07X016_98;5;0;120;34.85825;5.718;30;180
4C07X016_99;5;0;120;34.85825;5.718;30;300
4C07X017_97;5;0;120;35.21516;5.71233;30;111
4C07X017_98;5;0;120;35.21516;5.71233;30;212
4C07X017_99;5;0;120;35.21516;5.71233;30;317
4C07X019_97;5;0;120;34.74821;5.91334;30;40
4C07X019_98;5;0;120;34.74821;5.91334;30;205
4C07X019_99;5;0;120;34.74821;5.91334;30;312
4C07X020_97;5;0;120;34.8549;5.73039;30;65
4C07X020_98;5;0;120;34.8549;5.73039;30;185
4C07X020_99;5;0;120;34.8549;5.73039;30;285
4C07X021_97;5;0;120;34.83103;5.72237;30;20
4C07X021_98;5;0;120;34.83103;5.72237;30;20
4C07X021_99;5;0;120;34.83103;5.72237;30;20
4C07X022_97;5;0;120;34.8173;5.72605;30;20
4C07X022_98;5;0;120;34.8173;5.72605;30;20
4C07X022_99;5;0;120;34.8173;5.72605;30;20
4C07X023_97;5;0;120;34.69654;5.36154;30;39
4C07X023_98;5;0;120;34.69654;5.36154;30;165
4C07X023_99;5;0;120;34.69654;5.36154;30;317
4C07X026_97;5;0;120;34.68931;6.09082;30;90
4C07X026_98;5;0;120;34.68931;6.09082;30;274
4C07X027_100;5;0;120;34.7199;5.46599;30;20
4C07X027_97;5;0;120;34.7199;5.46599;30;20
4C07X027_98;5;0;120;34.7199;5.46599;30;120
4C07X027_99;5;0;120;34.7199;5.46599;30;270
4C07X028_97;5;0;120;34.86381;5.72315;30;100
4C07X028_98;5;0;120;34.86381;5.72315;30;220
4C07X028_99;5;0;120;34.86381;5.72315;30;349
4C07X029_100;5;0;120;34.42992;5.05782;30;81
4C07X029_97;5;0;120;34.42992;5.05782;30;81
4C07X029_98;5;0;120;34.42992;5.05782;30;175
4C07X029_99;5;0;120;34.42992;5.05782;30;282
4C07X030_97;5;0;120;34.72865;5.39302;30;40
4C07X030_98;5;0;120;34.72865;5.39302;30;170
4C07X030_99;5;0;120;34.72865;5.39302;30;315
4C07X031_97;5;0;120;34.85338;5.74995;30;95
4C07X031_98;5;0;120;34.85338;5.74995;30;180
4C07X031_99;5;0;120;34.85338;5.74995;30;267
4C07X032_97;5;0;120;34.85043;5.73378;30;39
4C07X032_98;5;0;120;34.85043;5.73378;30;170
4C07X032_99;5;0;120;34.85043;5.73378;30;302
4C07X033_97;5;0;120;34.85041;5.7186;30;80
4C07X033_98;5;0;120;34.85041;5.7186;30;210
4C07X033_99;5;0;120;34.85041;5.7186;30;330
4C07X035_97;5;0;120;34.8449;5.71648;30;20
4C07X035_98;5;0;120;34.8449;5.71648;30;20
4C07X035_99;5;0;120;34.8449;5.71648;30;20
4C07X036_97;5;0;120;34.8594;5.74188;30;130
4C07X036_98;5;0;120;34.8594;5.74188;30;250
4C07X036_99;5;0;120;34.8594;5.74188;30;340
4C07X037_97;5;0;120;34.85703;5.72462;30;60
4C07X037_98;5;0;120;34.85703;5.72462;30;165
4C07X037_99;5;0;120;34.85703;5.72462;30;290
4C07X040_97;5;0;120;34.83803;5.72609;30;8
4C07X040_98;5;0;120;34.83803;5.72609;30;120
4C07X040_99;5;0;120;34.83803;5.72609;30;259
4C07X041_97;5;0;120;34.43247;5.06679;30;60
4C07X041_98;5;0;120;34.43247;5.06679;30;182
4C07X041_99;5;0;120;34.43247;5.06679;30;306
4C07X042_97;5;0;120;34.60423;5.10575;30;54
4C07X042_98;5;0;120;34.60423;5.10575;30;187
4C07X042_99;5;0;120;34.60423;5.10575;30;305
4C07X044_97;5;0;120;34.73552;5.37523;30;60
4C07X044_98;5;0;120;34.73552;5.37523;30;160
4C07X044_99;5;0;120;34.73552;5.37523;30;252
4C07X046_97;5;0;120;34.85273;5.70242;30;42
4C07X046_98;5;0;120;34.85273;5.70242;30;150
4C07X046_99;5;0;120;34.85273;5.70242;30;270
4C07X047_97;5;0;120;34.8645;5.71508;30;20
4C07X047_98;5;0;120;34.8645;5.71508;30;140
4C07X047_99;5;0;120;34.8645;5.71508;30;270
4C07X048_97;5;0;120;34.85342;5.71831;30;91
4C07X048_98;5;0;120;34.85342;5.71831;30;205
4C07X048_99;5;0;120;34.85342;5.71831;30;323
4C07X049_100;5;0;120;34.85396;5.75652;30;90
4C07X049_97;5;0;120;34.85396;5.75652;30;90
4C07X049_98;5;0;120;34.85396;5.75652;30;235
4C07X049_99;5;0;120;34.85396;5.75652;30;320
4C07X050_97;5;0;120;34.85777;5.75102;30;70
4C07X050_98;5;0;120;34.85777;5.75102;30;180
4C07X050_99;5;0;120;34.85777;5.75102;30;305
4C07X051_100;5;0;120;34.84203;5.74744;30;0
4C07X051_97;5;0;120;34.84203;5.74744;30;0
4C07X051_98;5;0;120;34.84203;5.74744;30;100
4C07X051_99;5;0;120;34.84203;5.74744;30;240
4C07X052_97;5;0;120;34.85722;5.74435;30;78
4C07X052_98;5;0;120;34.85722;5.74435;30;166
4C07X052_99;5;0;120;34.85722;5.74435;30;265
4C07X053_97;5;0;120;34.85057;5.74491;30;20
4C07X053_98;5;0;120;34.85057;5.74491;30;110
4C07X053_99;5;0;120;34.85057;5.74491;30;230
4C07X055_97;5;0;120;34.8472;5.73323;30;63
4C07X055_98;5;0;120;34.8472;5.73323;30;175
4C07X055_99;5;0;120;34.8472;5.73323;30;310
4C07X056_97;5;0;120;34.84139;5.73349;30;70
4C07X056_98;5;0;120;34.84139;5.73349;30;180
4C07X056_99;5;0;120;34.84139;5.73349;30;310
4C07X057_97;5;0;120;34.84532;5.70622;30;40
4C07X057_98;5;0;120;34.84532;5.70622;30;140
4C07X057_99;5;0;120;34.84532;5.70622;30;280
4C07X058_97;5;0;120;34.84805;5.72404;30;0
4C07X058_98;5;0;120;34.84805;5.72404;30;99
4C07X058_99;5;0;120;34.84805;5.72404;30;293
4C07X059_97;5;0;120;34.8169;5.74602;30;30
4C07X059_98;5;0;120;34.8169;5.74602;30;190
4C07X059_99;5;0;120;34.8169;5.74602;30;290
4C07X060_97;5;0;120;34.72179;5.43464;30;46
4C07X060_98;5;0;120;34.72179;5.43464;30;188
4C07X060_99;5;0;120;34.72179;5.43464;30;340
4C07X061_97;5;0;120;34.69501;5.70028;30;35
4C07X061_98;5;0;120;34.69501;5.70028;30;145
4C07X061_99;5;0;120;34.69501;5.70028;30;305
4C07X062_97;5;0;120;34.85212;5.79641;30;50
4C07X062_98;5;0;120;34.85212;5.79641;30;185
4C07X062_99;5;0;120;34.85212;5.79641;30;270
4C07X078_97;5;0;120;34.84848;5.72807;30;50
4C07X078_98;5;0;120;34.84848;5.72807;30;170
4C07X078_99;5;0;120;34.84848;5.72807;30;280
4C07X079_97;5;0;120;34.84329;5.72169;30;10
4C07X079_98;5;0;120;34.84329;5.72169;30;100
4C07X079_99;5;0;120;34.84329;5.72169;30;200
4C07X080_97;5;0;120;34.84073;5.70764;30;26
4C07X080_98;5;0;120;34.84073;5.70764;30;110
4C07X080_99;5;0;120;34.84073;5.70764;30;290
4C07X081_97;5;0;120;34.65724;5.5158;30;84
4C07X081_98;5;0;120;34.65724;5.5158;30;275
4C07X082_97;5;0;120;34.72041;5.38343;30;10
4C07X082_98;5;0;120;34.72041;5.38343;30;96
4C07X082_99;5;0;120;34.72041;5.38343;30;197
4C07X088_97;5;0;120;34.72137;6.2905;30;20
4C07X088_98;5;0;120;34.72137;6.2905;30;20
4C07X088_99;5;0;120;34.72137;6.2905;30;20
4C07X089_97;5;0;120;34.1857;4.45537;30;120
4C07X089_98;5;0;120;34.1857;4.45537;30;210
4C07X089_99;5;0;120;34.1857;4.45537;30;300
4C07X091_100;5;0;120;34.72918;5.38354;30;70
4C07X091_97;5;0;120;34.72918;5.38354;30;70
4C07X091_98;5;0;120;34.72918;5.38354;30;240
4C07X091_99;5;0;120;34.72918;5.38354;30;310
4C07X092_97;5;0;120;34.8647;5.74118;30;130
4C07X092_98;5;0;120;34.8647;5.74118;30;262
4C07X092_99;5;0;120;34.8647;5.74118;30;350
4C07X098_97;5;0;120;34.8627;5.74733;30;101
4C07X098_98;5;0;120;34.8627;5.74733;30;196
4C07X098_99;5;0;120;34.8627;5.74733;30;338
4C07X099_97;5;0;120;34.83467;5.72988;30;3
4C07X099_98;5;0;120;34.83467;5.72988;30;147
4C07X099_99;5;0;120;34.83467;5.72988;30;265
4C07X100_97;5;0;120;34.84841;5.70358;30;70
4C07X100_98;5;0;120;34.84841;5.70358;30;230
4C07X100_99;5;0;120;34.84841;5.70358;30;302
4C07X102_97;5;0;120;34.75002;5.90813;30;10
4C07X102_98;5;0;120;34.75002;5.90813;30;120
4C07X102_99;5;0;120;34.75002;5.90813;30;230
4C07X103_100;5;0;120;34.73001;5.37789;30;60
4C07X103_97;5;0;120;34.73001;5.37789;30;60
4C07X103_98;5;0;120;34.73001;5.37789;30;180
4C07X103_99;5;0;120;34.73001;5.37789;30;330
4C07X104_97;5;0;120;34.39831;5.00546;30;80
4C07X104_98;5;0;120;34.39831;5.00546;30;210
4C07X104_99;5;0;120;34.39831;5.00546;30;310
4C07X105_97;5;0;120;34.39586;4.9876;30;340
4C07X105_98;5;0;120;34.39586;4.9876;30;150
4C07X105_99;5;0;120;34.39586;4.9876;30;240
4C07X106_97;5;0;120;34.42061;5.05684;30;60
4C07X106_98;5;0;120;34.42061;5.05684;30;240
4C07X106_99;5;0;120;34.42061;5.05684;30;330
4C07X108_100;5;0;120;34.43844;5.07006;30;330
4C07X108_97;5;0;120;34.43844;5.07006;30;40
4C07X108_98;5;0;120;34.43844;5.07006;30;140
4C07X108_99;5;0;120;34.43844;5.07006;30;250
4C07X109_97;5;0;120;34.70466;5.2935;30;40
4C07X109_98;5;0;120;34.70466;5.2935;30;220
4C07X109_99;5;0;120;34.70466;5.2935;30;310
4C07X113_97;5;0;120;34.82923;5.72881;30;30
4C07X113_98;5;0;120;34.82923;5.72881;30;150
4C07X113_99;5;0;120;34.82923;5.72881;30;300
4C07X114_97;5;0;120;34.86669;5.737;30;20
4C07X114_98;5;0;120;34.86669;5.737;30;140
4C07X114_99;5;0;120;34.86669;5.737;30;240
4C07X122_97;5;0;120;34.84;5.71422;30;80
4C07X122_98;5;0;120;34.84;5.71422;30;190
4C07X122_99;5;0;120;34.84;5.71422;30;330
4C07X123_97;5;0;120;34.8507;5.6928;30;20
4C07X123_98;5;0;120;34.8507;5.6928;30;150
4C07X123_99;5;0;120;34.8507;5.6928;30;220
4C07X126_97;5;0;120;34.85085;5.71082;30;60
4C07X126_98;5;0;120;34.85085;5.71082;30;180
4C07X126_99;5;0;120;34.85085;5.71082;30;300
4C07X129_97;5;0;120;34.72644;5.43533;30;100
4C07X129_98;5;0;120;34.72644;5.43533;30;190
4C07X129_99;5;0;120;34.72644;5.43533;30;330
4C07X131_97;5;0;120;34.75529;5.90868;30;20
4C07X131_98;5;0;120;34.75529;5.90868;30;20
4C07X131_99;5;0;120;34.75529;5.90868;30;20
4C07X134_97;5;0;120;34.82156;5.69713;30;20
4C07X134_98;5;0;120;34.82156;5.69713;30;150
4C07X134_99;5;0;120;34.82156;5.69713;30;270
4C07X142_97;5;0;120;34.60141;5.37978;30;20
4C07X142_98;5;0;120;34.60141;5.37978;30;20
4C07X143_97;5;0;120;34.37788;5.004797;30;0
4C07X143_98;5;0;120;34.37788;5.004797;30;180
4C07X144_97;5;0;120;34.37939;4.98018;30;60
4C07X144_98;5;0;120;34.37939;4.98018;30;180
4C07X144_99;5;0;120;34.37939;4.98018;30;300
4C07X145_97;5;0;120;34.34119;4.91914;30;60
4C07X145_98;5;0;120;34.34119;4.91914;30;250
4C07X146_97;5;0;120;34.382291;4.920264;30;70
4C07X146_98;5;0;120;34.382291;4.920264;30;240
4C07X148_97;5;0;120;34.37753;4.94657;30;30
4C07X148_98;5;0;120;34.37753;4.94657;30;260
4C07X149_97;5;0;120;34.73246;5.36485;30;100
4C07X149_98;5;0;120;34.73246;5.36485;30;170
4C07X149_99;5;0;120;34.73246;5.36485;30;355
4C07X151_100;5;0;120;34.427543;5.04622;30;0
4C07X151_97;5;0;120;34.427543;5.04622;30;0
4C07X151_98;5;0;120;34.427543;5.04622;30;180
4C07X151_99;5;0;120;34.427543;5.04622;30;270
4C07X153_97;5;0;120;34.404358;5.00318;30;115
4C07X153_98;5;0;120;34.404358;5.00318;30;210
4C07X153_99;5;0;120;34.404358;5.00318;30;310
4C07X155_97;5;0;120;34.61003;5.08553;30;15
4C07X155_98;5;0;120;34.61003;5.08553;30;130
4C07X155_99;5;0;120;34.61003;5.08553;30;240
4C07X162_100;5;0;120;34.848599;5.777329;30;40
4C07X162_97;5;0;120;34.848599;5.777329;30;40
4C07X162_98;5;0;120;34.848599;5.777329;30;110
4C07X162_99;5;0;120;34.848599;5.777329;30;300
4C07X163_97;5;0;120;34.737695;5.396505;30;0
4C07X163_98;5;0;120;34.737695;5.396505;30;180
4C07X163_99;5;0;120;34.737695;5.396505;30;270
4C07X165_97;5;0;120;34.838946;5.75826;30;20
4C07X165_98;5;0;120;34.838946;5.75826;30;140
4C07X165_99;5;0;120;34.838946;5.75826;30;210
4C07X170_97;5;0;120;34.844204;5.690183;30;0
4C07X170_98;5;0;120;34.844204;5.690183;30;90
4C07X170_99;5;0;120;34.844204;5.690183;30;250
4C07X171_97;5;0;120;34.719213;5.401182;30;60
4C07X171_98;5;0;120;34.719213;5.401182;30;160
4C07X171_99;5;0;120;34.719213;5.401182;30;310
4C07X172_100;5;0;120;34.838946;5.75826;30;20
4C07X172_97;5;0;120;34.838946;5.75826;30;20
4C07X172_98;5;0;120;34.838946;5.75826;30;140
4C07X172_99;5;0;120;34.838946;5.75826;30;210
4C07X174_97;5;0;120;34.86669;5.72561;30;0
4C07X174_98;5;0;120;34.86669;5.72561;30;170
4C07X174_99;5;0;120;34.86669;5.72561;30;270
4C07X176_97;5;0;120;34.389653;4.99854;30;40
4C07X176_98;5;0;120;34.389654;4.998541;30;250
4C07X176_99;5;0;120;34.389655;4.998542;30;320
4C19X005_97;5;0;120;36.1889;5.40311;30;130
4C19X005_98;5;0;120;36.1889;5.40311;30;250
4C19X005_99;5;0;120;36.1889;5.40311;30;315
4C19X012_97;5;0;120;36.196;5.41969;30;75
4C19X012_98;5;0;120;36.196;5.41969;30;195
4C19X012_99;5;0;120;36.196;5.41969;30;325
4C19X017_97;5;0;120;36.1853;5.42701;30;40
4C19X017_98;5;0;120;36.1853;5.42701;30;160
4C19X017_99;5;0;120;36.1853;5.42701;30;300
4C19X023_97;5;0;120;36.19666;5.443;30;95
4C19X023_98;5;0;120;36.19666;5.443;30;195
4C19X023_99;5;0;120;36.19666;5.443;30;335
4C19X024_97;5;0;120;36.20265;5.43433;30;60
4C19X024_98;5;0;120;36.20265;5.43433;30;210
4C19X024_99;5;0;120;36.20265;5.43433;30;320
4C19X037_97;5;0;120;35.94007;5.5397;30;0
4C19X037_98;5;0;120;35.94007;5.5397;30;90
4C19X037_99;5;0;120;35.94007;5.5397;30;200
4C19X054_97;5;0;120;36.5032;5.03411;30;105
4C19X054_98;5;0;120;36.5032;5.03411;30;250
4C19X062_98;5;0;120;35.6771;5.38039;30;263
4C19X062_99;5;0;120;35.6771;5.38039;30;332
4C19X082_99;5;0;120;36.1463;5.674;30;320
4C19X088_97;5;0;120;36.3341;5.17939;30;100
4C19X088_98;5;0;120;36.3341;5.17939;30;320
